times,S1,I1,R1,D1,S2,I2,R2,D2
32.46787703569717,0.3506885588831293,288.64788519439537,82.24762854752005,39.72059536875961,1.6139897313292966,131.09177111685653,43.28281505150378,23.0446264307523
32.6530612244898,0.33499197658529806,287.75642265824223,82.84658819011885,39.987447632999164,1.535117516336828,130.55046491142696,43.70208043482032,23.286886679470413
33.4904978256486,0.27277278309380043,283.7494859753025,85.54286501760343,41.18393332206577,1.2269828205197544,128.08934649343564,45.56474293416213,24.369870653817006
33.673469387755105,0.2608903773757448,282.87953003052843,86.12928071579111,41.443125657900424,1.1690103019469957,127.54995937701848,45.96445922629582,24.603744313143032
34.513875603758336,0.21297463081853224,278.9103248990578,88.8102978032867,42.62343939483084,0.9383750659689811,125.07220190649473,47.76711786181996,25.665268437722485
34.69387755102041,0.20398818042974903,278.06599301640057,89.38186735910749,42.8740812931772,0.8957158622690157,124.54228755413952,48.14614289873329,25.889923835743186
35.541453257937405,0.1667923657441254,274.1186323360204,92.06056692844741,44.044110335628346,0.7213408765479196,122.05600740004596,49.89758441931363,26.934965338252177
35.714285714285715,0.16013892546955333,273.31953456749096,92.60422639919155,44.28064789986115,0.6905444574190307,121.55139375795332,50.248032461919856,27.145481530694553
36.56401827460581,0.13131455283997429,269.4199698134387,95.26448234725547,45.43358920435938,0.5586380310716054,119.08576456053858,51.93839301415197,28.167848476344343
36.734693877551024,0.12622635543523844,268.6426164787487,95.79627880582505,45.66317445388635,0.5356225603555582,118.59397435474418,52.27142802798581,28.37067896301909
37.59389255506702,0.10363459876679063,264.75965700203733,98.46049774707127,46.80890261646617,0.4344929332183117,116.13832000147953,53.915432562594084,29.37906253836651
37.755102040816325,0.09990236282125206,264.0367691771959,98.9579804768829,47.022019995733395,0.4179611645714416,115.68154679870277,54.21789985425619,29.56592016983615
38.61257285888369,0.08233728747664919,260.22196361232494,101.59134610948784,48.145843207931904,0.34087857608124433,113.27476392121136,55.79535829244933,30.547508993036683
38.775510204081634,0.07939278484265397,259.50283481039025,102.08931626588168,48.35754953005831,0.3280789795539759,112.8219245435076,56.08919632192198,30.73170676384352
39.648761797320944,0.06543251271035669,255.6801221529414,104.74496481471832,49.48224111170711,0.26790781268394004,110.4205861154269,57.63233612277327,31.706409357038673
39.795918367346935,0.06335325992788046,255.0411467489549,105.1902953571414,49.670130995013274,0.2590217197348047,110.02026788360027,57.887178234713346,31.868605800914093
40.656044479767395,0.05254564957217909,251.33637712850017,107.78062655387431,50.758983959521295,0.21317232837140287,107.70614806475045,59.3472113319962,32.80493498341396
40.816326530612244,0.050762059770410504,250.6516624026342,108.2609476570374,50.960133022179804,0.2056626887976929,107.27983354518373,59.61377187870522,32.97722674569151
41.712156703008866,0.04192996677314994,246.8573458662544,110.93175330948958,52.07432135067814,0.1687292721065129,104.92595527367777,61.07227310463585,33.92769185638457
41.83673469387755,0.04084026312967041,246.33406170674368,111.30132095290017,52.22792328210315,0.16420275130099665,104.60251063097726,61.27093547899875,34.058204933846305
42.68066440223718,0.034222594255761636,242.81712727984566,113.7930330173388,53.259929230322655,0.13686496440847148,102.43657876244806,62.59043791535589,34.931806236024684
42.857142857142854,0.03299217257110813,242.08782032262204,114.31147865326018,53.47386726451695,0.13181165592674327,101.98920499841955,62.860635247046844,35.112189685636565
43.807861127987074,0.027142583780215966,238.1952049929486,117.08893139661139,54.61537769575484,0.107921311891841,99.61216967421251,64.2827762281665,36.070476116634104
43.87755102040816,0.026760741967029697,237.9122641742081,117.29149796976559,54.69832738205036,0.10636974555252898,99.44011590866613,64.38482831663855,36.13983576115171
44.57444994461905,0.023249699365982757,235.10074607774047,119.3094598556725,55.52242359754317,0.092150378563966,97.73595073381816,65.38914221800178,36.82687743929398
44.89795918367347,0.021794152141351438,233.80661018036753,120.24146843586513,55.90166231518001,0.08628114505235443,96.9549359031195,65.84545064368103,37.141797224593084
45.91836734693877,0.017820684111663657,229.76999674940225,123.16149068355708,57.08422653762754,0.07033803194816696,94.53299576346895,67.24440849715558,38.1187230527288
46.93877551020408,0.014629778082314455,225.80150666550173,126.05167541883863,58.24636997693345,0.057621541457335244,92.17337005409736,68.58357255506888,39.07125401002032
47.95918367346939,0.012057717651182163,221.9001843015553,128.91214255129358,59.38843777666024,0.04742907440982665,89.87495423199472,69.86477389829906,40.000020448136105
48.97959183673469,0.009976777871503648,218.06504859290212,131.7430204440041,60.51077013506054,0.03922070541480222,87.63652117406208,71.08980138916225,40.90564078152264
50.0,0.008286975532328777,214.2951028326707,134.5444452582675,61.61370220144737,0.03257948045404871,85.45676272880192,72.26040006342652,41.788720459399656
